text,hate_label,english_translation,label,post_id
"@USER ඇම්ඩ පාරෙයද්දි කහ ඉර ගාව බල්ලෙක් සහ බැල්ලියෙක් සෙල්ලමලු.. ඇම්ඩ ඒ මොකද්ද අහල.. ඇම්ඩව එක්කරං ගිය සීයා කියනවා."" ආ ඒ අර බැල්ලි බල්ලව කර තියාගෙන පාර මාරුකරනවා නෙ පුතා "" කියල. ඇම්ඩා ගත් කටටම..එහෙව් කරුණාවන්ත බැල්ලිට නේද මේ වල් පර බල්ලා උකන්නේ..කියල රංජත් ඒම  උධව් කරන අය කියලා ඇරල නෑ.",HOF,What a dog and a bitch is to know a dog and a bitch in the road.For the sake of Amida...It does not open the dog on the kind of grace.,0,1223634325121519617
කවුරු බිව්වත් #සිගරට් බොනකොට #මෝඩ පාටයි....,NOT,"Whoever dranks, #days a cigarette # stupidly color ....",1,1140284577052708865
Kurunegala සිටම කොලබ දෙසට පාර හදන නිසා බස්සෙක හෙන හෙමින් එන්නෙ,NOT,Being slowly come down because you are building the road from kurunegala from Kurunegala,1,650190910970445824
"පමණ ආසන්නයේ සිදු කරන ලද කැණීම් වලදී මෙම කබොක් ගලින් නිර්මාණය වූ ස්ථූපය සහ යූප ගල සොයා ගෙන තිබේ. කෙසේ වෙතත් මේ වන විට අදාළ ස්ථානයේ කැණීම් කටයුතු ආරක්ෂක අංශ වලද සහය ඇති සිදුකරමින් පවතින අතර, කැණීම් කටයුතු නවතා දමන ලෙසට දෙමළ ජාතික සන්ධානය ඇතුළු දෙමළ පක්ෂ කිහිපයක් විසින්",NOT,"In excavations around this, the stupa and the cabok stone have been recovered.However, the excavation work is being supported by the security forces and several Tamil parties including the TNA to stop drilling activities",1,1359620785044738052
මට බෑ ලබ්බ මේ ඉස්පිරිතාලෙ ඉන්න...,HOF,I can't stay in the hospital ...,0,863276754416222209
@USER  @USER මේව බලන්නද යකෝ අපි ඉපදුනේ,NOT,You also see the @ser @user and we were born,1,926127084552052736
එක අතකින් TL එක හසුරුව ගමන්  අනිත් අතින් වේස මදුරුවො කාපුව කසන ගමන් ඉන්නෙ...,HOF,"On the one hand, the Tl handle is walking on the other hand mosquito car broken ...",0,1257333342967607296
"@USER ඒක තමා කිව්වෙ නැට්ටුක්කාර වේසි කියලා, නම දන්නෙ නැනේ",HOF,"@Ser, it was a Dankemy Well, the name is not known",0,1360137110691356673
@USER ඌට පොවන්න ඕන හුජ්ජ.. බීපිය පාහරයා කියලා..,HOF,@Ser uggage. The beapa scounder.,0,835168962543431680
"සමහර අය කියනවා ඔයා ගෙදරටම නාකි වෙන්නද හදන්නෙ කසාඳයක් කරගන්නෙ නැද්ද කියලා, කසාඳ බැන්දම වයසට යන එක නවතිනවද ඉතින්",NOT,"Some people say that you are going to get to Naaki and stop the worry, so it stops grow old",1,1338332294759608322
@USER ගොඩක් කලබල බලාපොරොත්තු වෙලා වගේ හිටං,NOT,@Ser lots of disturbance,1,1064497522243121152
"සමහර කෙල්ලෝ ඉන්නවා හදපු කරුමෙට උන්ගේ අම්මලා කරත්තෙක ගැට නොගහා ඉන්නවා ඒ තරම් ගොන්, මොකෙක් හරි හොයාගන්නකොට පිට පොත්ත විතරක් නෙවේ මොලෙත් පොඩ්ඩක් තියෙනවා ද බලපං, උඹේ හැම ප්‍රශ්නයක් ම ඒකිට විසදන්න බැරි වෙන්න පුළුවන්, ඒ උනාට උඹට පොඩ්ඩක් හරි මානසික නිදහසක් දෙන්න පුළුවන් එකියක් බලහං",HOF,"There's some girls who have their parents' carts and a little bit of their parents may not be able to solve all of your problems, but you may not be able to solve everybody's mindful freedom.",0,1321450937496469504
උඩුවේ හිමිගේ යකඩ කටට නඩු URL #News #LKA,NOT,Urowe Hanga's iron base files R #news #Ka,1,801373671382073344
මේවා අස්සේ අපේ ගොන් ලබ්බෝ යනවා මුන් එක්ක රාජ්‍ය තාන්ත්‍රික සබදතා පවත්වන්න. Wai Wai Nu @USER  · 27 Mar 2021 CCTV camera caught #Myanmar police shooting civilians without any reason on the street in #Dawe city this morning at 10:38 am local time.   A young man on the motorbike was shottwo escaped.   #R2PforMyanmar  #WhatsHappeningInMyanmar  #March27Coup  #MyanmarMilitaryCoup,HOF,"Our bullboards are going to our bullboard. Conduct diplomatic relations with them.WAI WAI NU ප 2721 CCTV Camera Caught #myanmar Police Shooting Civilance Sivilians, Street In #dawe City TIME 10:38 AM LOCAL TIME.A YOUUNG man on the motorbike was shotwo escaped.#WPFORMYANMAR #WHATSHATSHAPINGININGINMAR # MARCH27COUP #MYANMARMILITARYCOUP",0,1375734210422480901
"@USER එක පැත්තකින් රට දියුණු වෙන්නේ නෑ කියනවා, අනෙක් පැත්තෙන් මොකක් හරි ආණ්ඩුවක්  සංවර්ධන වැඩක් කරන්න හදනකොට කැලෑවක් ඉස්සරහට දාගෙන ඒක නවත්වන්න හදනවා. වැද්දෝ වගේ මේ රටේ මිනිස්සුන්ට ඉන්නද කියන්නේ? හැම රෙද්දටම කට දානවා, හැබැයි රට ගිණිතිය තිය පිස්සු කෙලින සංඝ චන්ඩියක් පාලනය කරගන්න බෑ.",HOF,"On the side of @ser, the country does not improve, when the government is trying to do a development work on the other hand, it is trying to stop a jungle in front.Are the people like the Veddas?Every cloth is put to mouth, but it is not controlled by the country.",0,1139217048486256641
@USER මොකද්ද ඩාලින් ඒ කතාව,NOT,What's @useer Dalin that story,1,1191250852641726464
"""රටේ තරුණයෝ මුළු රටේම තාප්පවල චිත්‍ර ඇන්දා, පක්ෂ දේශපාලනය පටන්ගත්ත දා ඉදලා පෝස්ටර්වලින් තාප්ප කැත උනා"" අගමැති  @USER   අද පොදුජන පෙරමුණේ 5 වන සංවත්සරයට සහභාගී වෙමින් කියයි.  #lka #SLPP  @USER  #5thAnniversaryCelebrations #SriLankaTruth :10  views",NOT,"""The youth of the country was eradicated from the walls of the whole country, the posters from posters, the Prime Minister @user participating in the 5th Anniversary of the Celebu.#SLPP @sLPP @slPP @slPP @ser # 5thniversarious #srilankattruth: 10 Views",1,1455550276157329408
මෝඩ බයියෙක්: -   උඹේ අම්මට නම් අනිවා තම්බියෙක් කෙලළ තියෙන්නෙ..ඒකනෙ ඕයි කැක්කුම..  මම:-  දැන් උබට ෂුවර්ද උබේ අම්ම ලිංගික සන්තර්පනය ලැබුවෙ පෙරාපු සිංහලයො  එක්කො  විතරයි  කියල? ගොන් කතානෙ බම්. ඒක උබ දන්නෙත් නෑ. අම්ම... URL,HOF,"Stupid Bal: - That's how you have a Thay, whom herself is only sexually assembled.Bulls of bull.You don't know it.Mom ... URL",0,1144628031354544128
@USER කිරි ඇල්ල කියන්නෙ අමු පිස්සෙක්. ආණ්ඩුවටම ගැලපෙන විපක්ෂය,HOF,@Ser's Kame Falls is a raw crazy.The opposition that suits the government,0,1457663049846849543
@USER සක්කිලි හැත්ත... හම ගහන්න ඕන ඕකුන්ව...,HOF,@Ser shiner ...,0,1092032529211654144
@USER කොපි නෙවේ බොල. ලාවට කන් ඇහෙන එකෙක් දාපු ට්වීට් එකක් ඒ.,NOT,@User's not the bolm.It was a tweet for a loan listener.,1,955282130854170625
@USER ළිං මැඩියන්ට ඕවා තේරෙන් නෑ. ළිඳේ ඉඳන් 3G නෑ කියනවා. එලියට ඇවිත් බලන්නේ නෑ. ගොබ්බ හැත්ත.,HOF,@Suer wells do not understand.It is not 3G from the well.It's not out.The Gobb is heat.,0,900040453323673601
බසය විදුලි වේගයෙන් එලවමින් ටෙනිසන් කුරේ වෙන්න ගිය රියදුරන් මගීන් 78ක් මරු කටට යැවු හැටි  #HiruGossip #Lka URL,NOT,Tennyson Cooray dates back to 78 passengers to Tennyson Cooray,1,1016550013659467776
@USER කොන්ඩේ කපන පන්තියට යන කොට අනිත් උන් අපි දිහා බලන්නේ හෙන පොරවල් වගේ බන්,NOT,"When @ser condoms, the other looks at us, like the wrestling",1,750356483498356736
